1:ItNr	2:Metric	2:Metric0	2:Metric1	3a:Time	3b:StepSize	4:||Gradient0||	4:||Gradient1||	4:||Gradient||	Time0[ms]	Time1[ms]	Time[ms]
971	-0.205064	-0.205064	-0.370217	65.258341	0.199109	0.721877	1.492019	0.030232	8.4	1.5	15.2
972	-0.210534	-0.210534	-0.369521	64.496427	0.200884	1.073905	1.332674	0.040458	2.9	2.0	10.3
973	-0.202175	-0.202175	-0.377788	65.496340	0.198561	0.472972	1.201723	0.023715	3.1	7.2	25.6
974	-0.197310	-0.197310	-0.358778	64.761103	0.200264	1.092811	1.700343	0.048385	6.2	2.3	15.8
975	-0.212574	-0.212574	-0.362801	64.011050	0.202030	0.924533	1.189307	0.048171	2.8	1.8	10.0
976	-0.213528	-0.213528	-0.381579	65.010871	0.199682	0.855390	0.907063	0.034345	2.7	1.5	15.3
977	-0.202304	-0.202304	-0.362092	64.364987	0.201193	0.717851	1.139373	0.028093	3.0	4.3	14.7
978	-0.201409	-0.201409	-0.389330	65.364986	0.198863	0.885338	1.040796	0.047309	3.4	1.5	10.5
979	-0.196105	-0.196105	-0.384015	64.603589	0.200632	0.428392	1.050577	0.021161	10.6	1.8	16.0
980	-0.219276	-0.219276	-0.386145	65.599540	0.198325	0.619743	0.955735	0.032281	2.5	1.6	9.8
981	-0.204347	-0.204347	-0.352655	66.591828	0.196078	0.532333	1.224143	0.023963	7.2	1.7	14.1
982	-0.191512	-0.191512	-0.348542	66.920128	0.195346	0.920574	1.375994	0.045433	2.6	2.0	8.2
983	-0.222084	-0.222084	-0.393968	66.166521	0.197035	0.909180	1.145131	0.047386	2.8	1.6	9.7
984	-0.202403	-0.202403	-0.377896	65.478197	0.198603	0.753512	1.394826	0.041668	8.2	1.8	13.7
985	-0.196968	-0.196968	-0.363874	66.478196	0.196333	1.002202	1.348057	0.044131	2.8	1.6	9.6
986	-0.207140	-0.207140	-0.375460	67.463761	0.194145	0.612477	1.344077	0.027901	7.1	1.9	14.4
987	-0.207756	-0.207756	-0.372731	66.701880	0.195832	1.074490	1.253430	0.047701	3.0	1.6	9.6
988	-0.210530	-0.210530	-0.375287	65.941949	0.197544	0.930647	1.394981	0.040845	7.2	1.5	13.7
989	-0.189659	-0.189659	-0.361840	66.745044	0.195736	1.093077	1.680082	0.050358	2.9	1.8	10.0
990	-0.217434	-0.217434	-0.382702	67.745025	0.193530	1.016013	1.430013	0.052502	2.8	1.4	9.3
991	-0.207751	-0.207751	-0.405316	68.744984	0.191374	1.192971	1.345837	0.057209	7.0	1.5	13.5
992	-0.218345	-0.218345	-0.396145	69.744984	0.189265	0.726150	1.023837	0.031326	3.0	1.6	9.7
993	-0.217533	-0.217533	-0.380607	69.843756	0.189059	0.916155	0.829797	0.042564	2.9	1.6	9.8
994	-0.221101	-0.221101	-0.392122	69.082416	0.190657	0.934974	1.294830	0.041970	11.4	1.5	17.9
995	-0.189284	-0.189284	-0.372693	68.320548	0.192283	0.968273	1.202771	0.037791	8.7	1.6	15.8
996	-0.206939	-0.206939	-0.394054	67.558636	0.193937	1.019586	1.592589	0.043444	2.8	1.8	9.7
997	-0.194399	-0.194399	-0.368145	66.796785	0.195620	0.524899	1.177283	0.034519	7.5	1.6	13.5
998	-0.218665	-0.218665	-0.386908	66.040272	0.197320	0.678537	1.763488	0.036897	3.3	1.6	10.2
999	-0.222165	-0.222165	-0.381396	66.022267	0.197361	0.563603	1.067303	0.038661	6.2	1.4	14.6
